EDARADD	autosomal dominant|autosomal recessive
GDAP1	autosomal recessive, autosomal dominant|autosomal recessive
PAX3	autosomal dominant|somatic mutation|autosomal dominant, autosomal recessive
FKRP	autosomal recessive
ENAM	autosomal dominant|autosomal recessive
PTPN23	autosomal recessive
DLL1	autosomal dominant
OPA3	autosomal recessive|autosomal dominant
SFRP4	autosomal recessive
LZTFL1	autosomal recessive
MYLK2	autosomal dominant, digenic dominant (see miscellaneous)
BCL11B	autosomal dominant
BCL11A	autosomal dominant
LZTS1	somatic mutation, autosomal dominant
GFM2	autosomal recessive
HDAC9	autosomal dominant
MYO5B	autosomal recessive
SCGB3A2	autosomal dominant vs. multifactorial
CYP27A1	autosomal recessive
MLPH	autosomal recessive
SRGAP1	autosomal dominant, somatic mutation
GDF3	autosomal dominant
SLC25A19	autosomal recessive
MPIG6B	autosomal recessive
ST3GAL3	autosomal recessive
EXOSC1	autosomal recessive
EXOSC5	autosomal recessive
EXOSC3	autosomal recessive
ZMPSTE24	autosomal recessive
POT1	autosomal recessive|autosomal dominant
CD320	autosomal recessive
NOP10	autosomal recessive|autosomal dominant
NHP2	autosomal recessive
HAMP	autosomal recessive
GBA1	autosomal dominant|autosomal dominant, multifactorial|autosomal recessive
RAD21	autosomal recessive|autosomal dominant
EIF2B2	autosomal recessive
LRBA	autosomal recessive
TXNRD2	autosomal recessive
HTRA2	autosomal recessive
STRC	autosomal recessive
ATL1	autosomal dominant
EGLN1	autosomal dominant
ELMO2	autosomal recessive
PRPF31	autosomal dominant
DHCR24	autosomal recessive
WDR11	autosomal dominant|autosomal recessive
NLRP3	autosomal dominant
BSND	autosomal recessive
SLC13A3	autosomal recessive
ANTXR1	autosomal dominant|autosomal recessive
ITCH	autosomal recessive
CLRN1	autosomal recessive
CATSPER1	autosomal recessive
NEDD4L	autosomal dominant
MAGI2	autosomal recessive
B3GAT3	autosomal recessive
FMN2	autosomal recessive
TPK1	autosomal recessive
APOA5	autosomal dominant
ACP4	autosomal recessive
AGR2	autosomal recessive
ALS2	autosomal recessive
ESPN	autosomal recessive
APTX	autosomal recessive
PSTPIP1	autosomal dominant
SIX6	autosomal recessive
CYFIP2	autosomal dominant
PCDHGC4	autosomal recessive
FBXW7	autosomal dominant
EIF2B3	autosomal recessive
CTNS	autosomal recessive
DISC2	autosomal dominant
TNFRSF13C	autosomal recessive
WNT10A	autosomal recessive|autosomal dominant, autosomal recessive
CLEC7A	autosomal recessive
STAMBP	autosomal recessive
SUZ12	autosomal dominant
DICER1	somatic mosaicism|autosomal dominant
IKZF5	autosomal dominant
SHANK3	autosomal dominant
AGO2	autosomal dominant
AGO1	autosomal dominant
MFRP	autosomal recessive
NT5C3A	autosomal recessive, probable heterogeneity
IKZF3	autosomal dominant
SPTBN4	autosomal recessive
SELENON	autosomal recessive
SLC28A1	autosomal recessive
SLC45A2	autosomal recessive at gey locus, eye color probably polygenic|autosomal recessive
WFS1	autosomal dominant|autosomal recessive
BHLHE41	autosomal dominant
IRX5	autosomal recessive
EXOSC9	autosomal recessive
PANK4	autosomal dominant
BSCL2	autosomal recessive|autosomal dominant
PANK2	autosomal recessive
ATP5F1E	autosomal recessive
SLC19A3	autosomal recessive
BBS2	autosomal recessive
SLC2A10	autosomal recessive
RAB23	autosomal recessive
SLC2A9	autosomal dominant, autosomal recessive
MYOCD	autosomal dominant
TRIM8	autosomal dominant
SLURP1	autosomal recessive
HPS3	autosomal recessive
SLC44A4	autosomal dominant
SLC44A1	autosomal recessive
PIP5K1C	autosomal recessive
ADGRE2	autosomal dominant
PIGN	autosomal recessive
MRTFA	autosomal recessive
TWNK	autosomal recessive|autosomal dominant
SMC3	autosomal dominant
DNAJC12	autosomal recessive
MBOAT7	autosomal recessive
IFT122	autosomal recessive
CD96	autosomal dominant
ARNT2	autosomal recessive
RNASEH2A	autosomal recessive
SRRM2	autosomal dominant
CPSF3	autosomal recessive
CPSF1	autosomal dominant
ZBTB20	autosomal dominant
EXOSC8	autosomal recessive
ALX3	autosomal recessive
POLR3K	autosomal recessive
BTNL2	autosomal dominant
HAX1	autosomal recessive
KIF1B	autosomal dominant, somatic mutation|autosomal dominant
PDP1	autosomal recessive
DCLRE1C	autosomal recessive
EED	autosomal dominant
PPP2R1A	autosomal dominant
UBR1	autosomal recessive
VPS13A	autosomal recessive
TRAIP	autosomal recessive
NOD2	multifactorial|autosomal dominant
NKX6-2	autosomal recessive
DPM3	autosomal recessive
RAB33B	autosomal recessive
GPRC5B	autosomal dominant
PIGL	autosomal recessive
DSE	autosomal recessive
PIGP	autosomal recessive
PCNT	autosomal recessive
WDR4	autosomal recessive
STIM1	autosomal recessive|autosomal dominant
ANGPTL4	autosomal dominant
MLC1	autosomal recessive
ALG1	autosomal recessive
LDB3	autosomal dominant
ECEL1	autosomal recessive
DNAH10	autosomal recessive
BRIP1	autosomal dominant, somatic mutation
SLC35C1	autosomal recessive
KAT6B	autosomal dominant
KCNN2	autosomal dominant
ZBTB7A	autosomal dominant
ATP8A2	autosomal recessive
ATP11A	autosomal dominant
RXYLT1	autosomal recessive
DMGDH	autosomal recessive
CASP14	autosomal recessive
HERC2	autosomal recessive at bey locus, eye color probably polygenic|autosomal recessive
TMC8	autosomal recessive
TMC6	autosomal recessive
POPDC3	autosomal recessive
NUP62	autosomal recessive
MRPS22	autosomal recessive
ZEB2	autosomal dominant
AMN	autosomal recessive
TEX15	autosomal recessive
MOV10L1	autosomal recessive
TEX14	autosomal recessive
MAPRE2	autosomal dominant
KLHL3	autosomal dominant, autosomal recessive
TDP2	autosomal recessive
SLC45A1	autosomal recessive
DCDC2	autosomal recessive
PIGQ	autosomal recessive
SPINK2	autosomal recessive
HID1	autosomal recessive
BCO1	autosomal dominant
LDLRAP1	autosomal recessive
EXTL3	autosomal recessive
HHAT	autosomal recessive
TUBA8	autosomal dominant
SOST	autosomal dominant|autosomal recessive
KY	autosomal recessive
PRX	autosomal recessive|autosomal dominant, autosomal recessive
KCNJ16	autosomal recessive
KCNK4	autosomal dominant
ICOSLG	autosomal recessive
KCNH5	autosomal dominant
SPTLC2	autosomal dominant
SPTLC1	autosomal dominant
RIPK4	autosomal recessive
SIK1	autosomal dominant
VAPB	autosomal dominant
TRPM7	autosomal dominant
BICRA	autosomal dominant
ACSL5	autosomal recessive
BTG4	autosomal recessive
KIF20A	autosomal recessive
FBXL4	autosomal recessive
FBXL3	autosomal recessive
FBXW11	autosomal dominant
FBXO7	autosomal recessive
SLC26A4	autosomal recessive
SLC35A1	autosomal recessive
SLC35A3	autosomal recessive
CIT	autosomal recessive
PCDH12	autosomal recessive
PNKP	autosomal recessive
OXR1	autosomal recessive
CLDN14	autosomal recessive
MYOZ2	autosomal dominant
IPO8	autosomal recessive
FOXL2	autosomal dominant, autosomal recessive (less common)|autosomal dominant
SF3B4	autosomal dominant
SF3B2	autosomal dominant
CDC40	autosomal recessive
DHX38	autosomal recessive
RASGRP2	autosomal recessive
HSD17B3	autosomal recessive
RTN4R	autosomal dominant
RETN	autosomal dominant
CIB2	autosomal recessive
FGF20	autosomal recessive
PRDM16	autosomal dominant
SLC4A10	autosomal recessive
AIP	autosomal dominant, somatic mutation
CD244	unproved inheritance
NOS1AP	autosomal recessive
GP6	autosomal recessive
ATF6	autosomal recessive
CDT1	autosomal recessive
LMBR1	autosomal recessive|autosomal dominant
LPIN1	autosomal recessive
B4GAT1	autosomal recessive
CDH23	autosomal dominant|autosomal recessive|autosomal recessive, digenic recessive
FOXP1	autosomal dominant
PCDH15	autosomal recessive|autosomal recessive, digenic recessive
ELOVL4	autosomal recessive|autosomal dominant
TMPRSS3	autosomal recessive
IL37	autosomal recessive
IL36RN	autosomal recessive
CRTAP	autosomal recessive
SLCO1B3	digenic recessive
LONP1	autosomal recessive
IFT81	autosomal recessive
VPS41	autosomal recessive
DNAI2	autosomal recessive
ASPM	autosomal recessive
IL17RA	autosomal recessive
ABCG8	autosomal recessive
ABCG5	autosomal recessive
BET1	autosomal recessive
ABCB6	autosomal dominant
RPGRIP1	autosomal recessive
ADIPOQ	autosomal dominant
PRKCH	multifactorial predisposition
PRKD1	autosomal dominant
MAPK8IP3	autosomal dominant
TRPV4	autosomal dominant
GJB4	autosomal dominant
DHH	autosomal recessive
ALX4	autosomal dominant|autosomal recessive
ABCA7	autosomal dominant
KCND3	autosomal dominant
BACH2	autosomal dominant
KDM5B	autosomal recessive
MINPP1	autosomal dominant, somatic mutation|autosomal recessive
IL21	autosomal recessive
IL21R	autosomal recessive
FGF23	autosomal dominant|autosomal recessive
GAN	autosomal recessive
AAAS	autosomal recessive
DMPK	autosomal dominant
ARFGEF2	autosomal recessive
ARHGAP26	autosomal dominant, somatic mutation
ELAC2	autosomal recessive
GAD1	autosomal recessive
YWHAG	autosomal dominant
GHRL	autosomal dominant, autosomal recessive, multifactorial
CFHR3	autosomal recessive, autosomal dominant|autosomal dominant
CYP3A5	multifactorial
FOXP2	autosomal dominant
HDAC4	autosomal dominant
RBM8A	autosomal recessive
GDF15	autosomal dominant
CHST6	autosomal recessive
OPA1	autosomal recessive|autosomal dominant
TSC1	somatic mutation|autosomal dominant
MAGEL2	autosomal dominant
SGSH	autosomal recessive
JPH3	autosomal dominant
JPH2	autosomal recessive|autosomal dominant
JPH1	autosomal recessive, autosomal dominant
NDRG1	autosomal recessive
AICDA	autosomal recessive
NCSTN	autosomal dominant
MCOLN1	autosomal dominant|autosomal recessive
PIDD1	autosomal recessive
USH1C	autosomal recessive
ATP6V0A4	autosomal recessive
HNMT	autosomal dominant vs. multifactorial|autosomal recessive
XPR1	autosomal dominant
CORIN	autosomal recessive
NOL3	autosomal dominant
WNK1	autosomal recessive|autosomal dominant
RERE	autosomal dominant
DIABLO	autosomal dominant
HCN4	autosomal dominant
ADCY10	autosomal dominant
TOR1A	autosomal recessive|autosomal dominant
NANS	autosomal recessive
KYNU	autosomal recessive
MESP2	autosomal recessive
CFC1	autosomal dominant
DLL4	autosomal dominant
GAS8	autosomal recessive
PXDN	autosomal recessive
CFAP45	autosomal recessive
ANKH	autosomal dominant
WWOX	autosomal recessive|somatic mutation, autosomal dominant
SPINT2	autosomal recessive
GDF2	autosomal dominant
AASS	autosomal recessive
S1PR2	autosomal recessive
HERC1	autosomal recessive
MASP2	autosomal recessive
TAB2	autosomal dominant
PPM1D	autosomal dominant, somatic mutation|autosomal dominant
SH2B3	autosomal dominant|somatic mutation
PIGK	autosomal recessive
TREM2	autosomal recessive
MICU1	autosomal recessive
FRZB	multifactorial
CNGB3	autosomal recessive
TARDBP	autosomal dominant
TRIM37	autosomal recessive
GIPC1	autosomal dominant
KIF23	autosomal dominant
SHPK	autosomal recessive
IRF7	autosomal recessive
MED27	autosomal recessive
MED23	autosomal recessive
WASF1	autosomal dominant
CPLX1	autosomal recessive
PLK4	autosomal recessive
ITGA3	autosomal recessive
PAK2	autosomal dominant
VSX1	autosomal dominant
CYLD	autosomal dominant
STX11	autosomal recessive
SUPT16H	autosomal dominant
ADAMTS3	autosomal recessive
SPINK5	autosomal recessive
CORO1A	autosomal recessive
NHERF1	autosomal dominant
SPTBN2	autosomal dominant|autosomal recessive
POLG2	autosomal recessive|autosomal dominant
HPS1	autosomal recessive
WBP4	autosomal recessive
RACGAP1	autosomal recessive
PRKAG3	autosomal recessive
SOX5	autosomal dominant
FCN3	autosomal recessive
STK4	autosomal recessive
PDE11A	autosomal dominant
SLC26A5	autosomal recessive
TBCE	autosomal recessive
MUTYH	autosomal recessive
CTDP1	autosomal recessive
PCLO	autosomal recessive
CNOT1	autosomal dominant
TAF2	autosomal recessive
CNOT3	autosomal dominant
CNOT2	autosomal dominant
TNFRSF13B	autosomal recessive, autosomal dominant
BRF1	autosomal recessive
DGAT1	autosomal recessive
MKKS	autosomal recessive
TBX21	autosomal recessive
NBEA	autosomal dominant
NEUROG3	autosomal recessive
SLC12A6	autosomal recessive|autosomal dominant
MYO9A	autosomal recessive
MPZL2	autosomal recessive
TAS2R16	autosomal dominant|probably multifactorial, genetically influenced
LRAT	autosomal recessive
MALT1	autosomal recessive
SRP68	autosomal recessive
SRP54	autosomal dominant
HS6ST1	autosomal dominant
HS2ST1	autosomal recessive
SLCO1B1	digenic recessive
FKBP6	autosomal recessive
TBK1	autosomal dominant
EVC	autosomal dominant|autosomal recessive
KL	autosomal recessive
PUF60	autosomal dominant
FLRT3	autosomal dominant (see miscellaneous below)
HOMER2	autosomal dominant
ABHD5	autosomal recessive
TRPA1	autosomal dominant
ANGPTL3	autosomal recessive
ACAD8	autosomal recessive
PRDX3	autosomal dominant|autosomal recessive
NPHS2	autosomal recessive
SYCP3	autosomal dominant
RELB	autosomal recessive
AKR1D1	autosomal recessive
WDR1	autosomal recessive
WARS2	autosomal recessive
TULP3	autosomal recessive
TSFM	autosomal recessive
TFR2	autosomal recessive
TSPYL1	autosomal recessive
RRM2B	autosomal recessive|autosomal dominant
LTBP4	autosomal recessive
MERTK	autosomal recessive
TOM1	autosomal dominant
ARL3	autosomal recessive|autosomal dominant
AKAP3	autosomal recessive
HOXA2	autosomal dominant, autosomal recessive
CERT1	autosomal dominant
MAP3K14	autosomal recessive
SLC40A1	autosomal dominant
TBCD	autosomal recessive
MAPK8IP1	autosomal dominant
ACTN4	autosomal dominant
EFEMP2	autosomal recessive
VAC14	autosomal recessive
NR0B2	autosomal dominant, autosomal recessive, multifactorial
MMP20	autosomal recessive
HSPB3	autosomal dominant
LGI1	autosomal dominant
TBR1	autosomal dominant
TBX19	autosomal recessive
TBX18	autosomal dominant
WRN	autosomal recessive
BLM	autosomal recessive
SLC30A9	autosomal recessive
MYOF	autosomal dominant
GRIP1	autosomal recessive
CRIPT	autosomal recessive
KIF5C	autosomal dominant
TCIRG1	autosomal recessive
FCGR2B	autosomal dominant
NEK1	autosomal recessive|autosomal dominant|autosomal recessive, digenic recessive
PDGFRL	somatic mutation, autosomal dominant|somatic mutation
AFG3L2	autosomal dominant|autosomal recessive
FBLN5	autosomal dominant|autosomal recessive
FZD4	autosomal dominant
BVES	autosomal recessive
FRRS1L	autosomal recessive
CNTNAP2	autosomal recessive
ALG6	autosomal recessive
ALG5	autosomal dominant
ICOS	autosomal recessive
ZNF423	autosomal dominant, autosomal recessive
DYRK1B	autosomal dominant
HSF2BP	autosomal recessive
TONSL	autosomal recessive
LARS2	autosomal recessive
ADAMTS2	autosomal recessive
IDH3B	autosomal recessive
CELSR1	autosomal dominant
HAAO	autosomal recessive
BLNK	autosomal recessive
TRIP13	autosomal recessive
TRIP12	autosomal dominant
TRIP11	autosomal recessive
TRIP4	autosomal recessive
ZNHIT3	autosomal recessive
CBLB	autosomal recessive
SACS	autosomal recessive
AMACR	autosomal recessive
TCAP	autosomal dominant|autosomal recessive
OTOG	autosomal recessive
NR2E3	autosomal recessive|autosomal dominant, autosomal recessive
GRM1	autosomal dominant|autosomal recessive
SP110	autosomal recessive
SARDH	autosomal recessive
PSMD12	autosomal dominant
GNB5	autosomal recessive
GAB1	autosomal recessive
SLC38A3	autosomal recessive
PLPBP	autosomal recessive
KLK11	autosomal dominant
SCN10A	autosomal dominant
GJB6	autosomal dominant|autosomal recessive|autosomal recessive, digenic dominant (see miscellaneous)
AFF4	autosomal dominant
LETM1	autosomal recessive
GPC6	autosomal recessive
ST3GAL5	autosomal recessive
MLH3	somatic mutation, autosomal dominant
AIPL1	autosomal recessive, autosomal dominant
TRPS1	autosomal dominant
SCN11A	autosomal dominant
ATP2C1	autosomal dominant
GFI1B	autosomal dominant, autosomal recessive (in 1 patient)
CHEK2	somatic mutation|somatic mutation, autosomal dominant
GPNMB	autosomal recessive
DNAI1	autosomal recessive
PROM1	autosomal recessive, autosomal dominant|autosomal dominant|autosomal recessive
STAG1	autosomal dominant
MAB21L2	autosomal dominant, autosomal recessive (1 family)
LAMC3	autosomal recessive
MAN1B1	autosomal recessive
CHIC2	autosomal dominant, somatic mutation
GRAP	autosomal recessive
B4GALT7	autosomal recessive
PPP2R2B	autosomal dominant
SLC17A5	autosomal recessive
TINF2	autosomal dominant
GALK1	autosomal recessive
CST3	autosomal dominant
BLOC1S6	autosomal recessive
HLA-DQB1	autosomal recessive, multifactorial|autosomal dominant|multifactorial
ACTL7A	autosomal recessive
APPL1	autosomal dominant
SYNJ1	autosomal recessive
GRHPR	autosomal recessive
VAX1	autosomal recessive
RAD54B	somatic mutation, autosomal dominant
AGXT	autosomal recessive
PRG4	autosomal recessive
PLXND1	autosomal recessive
SPAST	autosomal dominant
SCO2	autosomal recessive|autosomal dominant
LRP4	autosomal recessive|autosomal dominant, autosomal recessive
FAT2	autosomal dominant
MEGF8	autosomal recessive
ATG5	autosomal recessive
STAT5B	autosomal recessive|autosomal dominant
DLC1	somatic mutation, autosomal dominant
LBX1	autosomal recessive
RNF6	somatic mutation, autosomal dominant
CRLF1	autosomal recessive
ARPC5	autosomal recessive
ARPC4	autosomal dominant
ARPC1B	autosomal recessive
SLC34A2	autosomal recessive
KRIT1	autosomal dominant
PARN	autosomal recessive|autosomal dominant
CRB1	autosomal recessive|autosomal dominant vs. x-linked
SNAP29	autosomal recessive
RAB11B	autosomal dominant
MTHFS	autosomal recessive
SLC27A4	autosomal recessive
SLC22A4	unproved inheritance
SELENBP1	autosomal recessive
RPL18	autosomal dominant
RPL11	autosomal dominant
RPL15	autosomal dominant
CTCF	autosomal dominant
SLC25A11	autosomal dominant
KISS1R	autosomal dominant|autosomal recessive
SLC6A5	autosomal dominant, autosomal recessive
SGCE	autosomal dominant
SLC7A9	autosomal dominant, autosomal recessive
TYROBP	autosomal recessive
ARFGEF1	autosomal dominant
DNAJB2	autosomal recessive
ADAMTS13	autosomal recessive
TBX15	autosomal recessive
SVIL	autosomal recessive
SULT2B1	autosomal recessive
RBBP8	autosomal recessive
RNASEH1	autosomal recessive
PIGB	autosomal recessive
KCNQ1OT1	autosomal dominant
IL18BP	autosomal recessive
ADGRG1	autosomal recessive
SYCP2	autosomal dominant
MYOT	autosomal dominant
GRM7	autosomal recessive
GRM6	autosomal recessive
EDAR	autosomal dominant|autosomal recessive
MAD2L2	autosomal recessive
DLG5	autosomal recessive
PPP1R17	autosomal dominant, autosomal recessive
ZNF142	autosomal recessive
RGS9	autosomal recessive
CACNA1G	autosomal dominant
ITGA8	autosomal recessive
SEPTIN9	autosomal dominant
NEK2	autosomal recessive
MPDU1	autosomal recessive
RAD50	autosomal recessive
EIF2AK3	autosomal recessive
GOSR2	autosomal recessive
AXIN2	somatic mutation, autosomal dominant|autosomal dominant
SLC5A6	autosomal recessive
UNC119	autosomal dominant
AKAP9	autosomal dominant
POLH	autosomal recessive
SCN4A	autosomal recessive|autosomal dominant
RASGRP1	autosomal recessive
SEMA3A	autosomal dominant (see miscellaneous below)
CCIN	autosomal recessive
CLDN16	autosomal recessive
DRG1	autosomal recessive
KCNMB1	autosomal dominant
HELLS	autosomal recessive
EIF2B5	autosomal recessive
GYG1	autosomal recessive
SLC19A2	autosomal recessive
RP1	autosomal dominant, autosomal recessive
GDF11	autosomal dominant
GPHN	autosomal recessive
HABP2	autosomal dominant
SUCLA2	autosomal recessive
EIF3F	autosomal recessive
ITM2B	autosomal dominant
ZPR1	autosomal recessive
EFTUD2	autosomal dominant
TIMELESS	autosomal dominant
BAG5	autosomal recessive
BAG3	autosomal dominant
PLAA	autosomal recessive
RAB27A	autosomal recessive
PEX11B	autosomal recessive
SLC25A15	autosomal recessive
SLC25A13	autosomal recessive
MKRN3	autosomal dominant
PHOX2B	autosomal dominant
DNM1L	autosomal dominant, autosomal recessive|autosomal dominant
NDUFS6	autosomal recessive
NDUFS3	autosomal recessive
NDUFC2	autosomal recessive
NDUFB10	autosomal recessive
NDUFB7	autosomal recessive
NDUFB3	autosomal recessive
NDUFA10	autosomal recessive
NDUFA9	autosomal recessive
NDUFA4	autosomal recessive
NR1H4	autosomal recessive
GNE	autosomal recessive|autosomal dominant
AXIN1	autosomal recessive|somatic mutation
BANF1	autosomal recessive
MED17	autosomal recessive
MED13	autosomal dominant
TGM5	autosomal recessive
CHST3	autosomal recessive
KCNE2	autosomal dominant
LITAF	autosomal dominant
MPDZ	autosomal recessive
RECQL4	autosomal recessive
COX5A	autosomal recessive
KLK4	autosomal recessive
GSTZ1	autosomal recessive
ABCG2	? autosomal dominant form
KIF3B	autosomal dominant
UBE4A	autosomal recessive
APOL1	autosomal dominant
ALOX12B	autosomal recessive
IRF3	autosomal dominant
SGPL1	autosomal recessive
QARS1	autosomal recessive
FGF17	autosomal dominant (see miscellaneous below)
ELP1	somatic mutation, autosomal dominant, autosomal recessive|autosomal recessive
CLDN1	autosomal recessive
GCM2	autosomal dominant|autosomal recessive, autosomal dominant (in 2 families)
SIX3	autosomal dominant
CYP7B1	autosomal recessive
ADAM22	autosomal recessive
MOCS2	autosomal recessive
MOCS1	autosomal recessive
RPL26	autosomal dominant
RPS27	autosomal dominant
RPS26	autosomal dominant
ALOX5AP	multifactorial predisposition
GBF1	autosomal dominant
ZFPM2	autosomal dominant
SLC33A1	autosomal recessive|autosomal dominant
ALDH1A2	autosomal recessive
RPS28	autosomal dominant
RPS23	autosomal dominant
OTOF	autosomal recessive
ATXN8OS	autosomal dominant, multifactorial|autosomal dominant
RPS15A	autosomal dominant
PTCH2	somatic mutation, autosomal dominant, autosomal recessive
SLC25A12	autosomal recessive
STX16	autosomal dominant
RPS7	autosomal dominant
TRPC6	autosomal dominant
BBS5	autosomal recessive
COX11	autosomal recessive
BCS1L	autosomal recessive
COX15	autosomal recessive
GATB	autosomal recessive
SCO1	autosomal recessive
ADAM17	autosomal recessive
RPL21	autosomal dominant
RPL5	autosomal dominant
RPS29	autosomal dominant
RPS10	autosomal dominant
YARS1	autosomal dominant|autosomal recessive
FZR1	autosomal dominant
CDC20	autosomal recessive
SLC24A1	autosomal recessive
RAD54L	autosomal dominant, somatic mutation
TNFRSF10B	autosomal recessive
AIMP1	autosomal recessive
PLA2G6	autosomal recessive
PIK3C2A	autosomal recessive
SOCS1	autosomal dominant
SLC7A7	autosomal recessive
LARGE1	autosomal recessive
MADD	autosomal recessive
TRPM1	autosomal recessive
NME5	autosomal recessive
MBD4	autosomal dominant|autosomal recessive
DPM2	autosomal recessive
SBF1	autosomal recessive
MTMR2	autosomal recessive
EYA4	autosomal dominant
CCNK	autosomal dominant
GABBR1	autosomal dominant
CTSF	autosomal recessive
KCNQ4	autosomal dominant
AP1G1	autosomal dominant|autosomal recessive
AP1S1	autosomal recessive
DPH1	autosomal recessive
TIA1	autosomal dominant|autosomal dominant, autosomal recessive
BCL10	autosomal recessive|somatic mutation
LRP6	autosomal dominant
LRP5	autosomal dominant|autosomal dominant, autosomal recessive|autosomal recessive
CDC14A	autosomal recessive
DPM1	autosomal recessive
TNFRSF11A	autosomal dominant|autosomal recessive
AURKC	autosomal recessive
IGSF3	autosomal recessive
WNT4	autosomal recessive|autosomal dominant
NFS1	autosomal recessive
RPS19	autosomal dominant
ASS1	autosomal recessive
CDC45	autosomal recessive
CDK10	autosomal recessive
DPH2	autosomal recessive
CRADD	autosomal recessive
RIPK1	autosomal dominant|autosomal recessive
DAB1	autosomal dominant
PER3	autosomal dominant
PER2	autosomal dominant
PRKRA	autosomal recessive
PDLIM4	autosomal dominant
SCN9A	autosomal dominant|autosomal recessive
FZD6	autosomal recessive
DHX16	autosomal dominant
AP3B1	autosomal recessive
CCN6	autosomal recessive
SPAG1	autosomal recessive
PDE8B	autosomal dominant
NAE1	autosomal recessive
SYNGAP1	autosomal dominant
MSH5	autosomal recessive
FLNB	autosomal dominant|autosomal recessive
SLC22A5	autosomal recessive
TSHR	autosomal dominant|autosomal recessive
GLE1	autosomal recessive
UGDH	autosomal recessive
CDK6	autosomal recessive
PEX16	autosomal recessive
NDUFA8	autosomal recessive
SERPINB7	autosomal recessive
CD164	autosomal dominant
MBTPS1	autosomal recessive
EPAS1	autosomal dominant
SLC4A4	autosomal recessive
DNAH11	autosomal recessive
DNAH8	autosomal recessive
DNAH5	autosomal recessive
DNAH2	autosomal recessive
DNAH1	autosomal recessive
DYNC1I2	autosomal recessive
DNAH9	autosomal recessive
GJB3	autosomal dominant|autosomal recessive, digenic dominant (see miscellaneous)|autosomal dominant, autosomal recessive (rare)
PTPRQ	autosomal dominant|autosomal recessive
ALG10B	autosomal dominant
CDK13	autosomal dominant
BFSP1	autosomal recessive, autosomal dominant
KCNH1	autosomal dominant
DYNC2H1	autosomal recessive, digenic recessive
SMAD9	autosomal dominant
MCM3AP	autosomal recessive
KERA	autosomal recessive
PNPO	autosomal recessive
KISS1	autosomal recessive
TRDN	autosomal recessive
CHD4	autosomal dominant
RGS5	multifactorial
TP63	autosomal dominant
CAPN15	autosomal recessive
CA12	autosomal recessive
IKBKB	autosomal dominant|autosomal recessive
SMARCA4	autosomal dominant
FOXL1	autosomal dominant
BMPR1B	autosomal recessive|autosomal dominant
AMFR	autosomal recessive
MVD	autosomal dominant
ABCC6	autosomal recessive|autosomal dominant
KCNK3	autosomal dominant
ABCD4	autosomal recessive
KIF22	autosomal dominant
BFSP2	autosomal dominant
KCNJ13	autosomal recessive|autosomal dominant
LCT	autosomal recessive
ABCB11	autosomal recessive
RFXANK	autosomal recessive
CAVIN1	autosomal recessive
PNPLA6	autosomal recessive
COCH	autosomal recessive|autosomal dominant
CFAP410	autosomal recessive
STX5	autosomal recessive
CDK8	autosomal dominant
RTN2	autosomal recessive|autosomal dominant
ALDH6A1	autosomal recessive
PEX3	autosomal recessive
USP8	autosomal recessive vs. dominant men1
PIK3R2	autosomal dominant
PTPN14	autosomal recessive
ATP5F1D	autosomal recessive
PPFIBP1	autosomal recessive
CUL3	autosomal dominant
PMPCB	autosomal recessive
DOCK3	autosomal recessive
DOCK2	autosomal recessive
PPP2R1B	somatic mutation, autosomal dominant
SMARCE1	autosomal dominant
SMAD3	autosomal dominant
TCF20	autosomal dominant
CPN1	autosomal recessive
AGPAT2	autosomal recessive
BAP1	autosomal dominant
SLC31A1	autosomal recessive
DARS1	autosomal recessive
CHEK1	autosomal dominant
ZIC2	autosomal dominant
AURKA	somatic mutation, autosomal dominant
PLOD3	autosomal recessive
KIF1C	autosomal recessive
DCHS1	autosomal dominant|autosomal recessive
ORC4	autosomal recessive
AGPS	autosomal recessive
GPAA1	autosomal recessive
COLQ	autosomal recessive
TLR5	autosomal dominant
TLR3	autosomal dominant, autosomal recessive
TLR2	somatic mutation, autosomal dominant|autosomal dominant
FBP2	autosomal dominant
PLAG1	somatic mutation|autosomal dominant
PICALM	autosomal dominant, somatic mutation
ARID1A	autosomal dominant
IKZF1	autosomal dominant
TRRAP	autosomal dominant
DYSF	autosomal recessive
PAPSS2	autosomal recessive
TNPO2	autosomal dominant
CUBN	autosomal recessive
NOG	autosomal dominant
PDE1C	autosomal dominant
NDUFS2	autosomal recessive
KCNN3	autosomal dominant
AEBP1	autosomal recessive
PHC1	autosomal recessive
AQP7	autosomal recessive
EEF1A2	autosomal dominant
FANCG	autosomal recessive
TAF6	autosomal recessive
NSD2	autosomal dominant
RORC	autosomal recessive
BAAT	autosomal recessive
CITED2	autosomal dominant
SMAD6	autosomal dominant (see qualifier below)|autosomal dominant
STXBP1	autosomal dominant, autosomal recessive (in 1 family)
FARSA	autosomal recessive
CACNG2	autosomal dominant
DNMT3B	digenic, dominant|autosomal recessive
DLG4	autosomal dominant
GDF1	autosomal dominant|autosomal recessive
EPB41L1	autosomal dominant
OCLN	autosomal recessive
IMPG1	autosomal dominant, autosomal recessive (see miscellaneous)|autosomal dominant
HNRNPU	autosomal dominant
IGFBP7	autosomal recessive
PKP2	autosomal dominant
BUB1B	autosomal dominant|somatic mutation, autosomal dominant|autosomal recessive
PEX10	autosomal recessive
DHCR7	autosomal recessive
NUDT2	autosomal recessive
